101.325,1097.8,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1101.2,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1098.26,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1097.83,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1101.2,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1099.7,298.15,1-ethyl-3-methylimidazolium acetate,,,
101.325,1099.3,298.15,1-ethyl-3-methylimidazolium acetate,,,
37,1098.621429,1144,1027,19.16016552,,878.8971432
,,,,,,
101.325,1080,298.1,1-butyl-3-methylimidazolium chloride,,,
101,1075,298.15,1-butyl-3-methylimidazolium chloride,,,
101.325,1081.59,298.15,1-butyl-3-methylimidazolium chloride,,,
101,1074.4,298.15,1-butyl-3-methylimidazolium chloride,,,
38,1077.7475,1081.59,1074.4,3.586691837,,862.198
,,,,,,
101.325,1192.8,298.15,1-benzyl-3-methyl-1H-imidazolium chloride,,,
39,1192.8,1192.8,1192.8,,,954.24
,,,,,,
101.325,1302.3,298.15,1-butyl-3-methylimidazolium bromide,,,
101.325,1200,298.15,1-butyl-3-methylimidazolium bromide,,,
101.325,1290.9,298.15,1-butyl-3-methylimidazolium bromide,,,
101.325,1300,298.2,1-butyl-3-methylimidazolium bromide,,,
40,1273.3,1302.3,1200,49.11394914,,1018.64
 ,,,,,,
101.325,1355.1,298.15,"3-cyano-1-octylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
43,1355.1,1355.1,1355.1,,,1084.08
,,,,,,
101.325,1414.76,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101,1414.7,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101.325,1412,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101.325,1425,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101.325,1414.76,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101.325,1422.6,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101.325,1414.9,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
101.325,1412.8,298.15,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
44,1416.44,1425,1412,4.709055107,,1133.152
 ,,,,,,
101.325,1408.9,298.15,"3-cyano-1-hexylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,,
45,1408.9,1408.9,1408.9,,,1127.12
 ,,,,,,
101.325,1379.2,298.15,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide,,,
101.325,1380.8,298.15,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide,,,
46,1380,1380.8,1379.2,,,1104
,,,,,,
101.325,1220,298.15,1-ethyl-3-methylimidazolium dimethylphosphate,,,
47,1220,1220,1220,,,976
,,,,,,
101.325,1252.6,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101.325,1257.8,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101.325,1257.8,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101,1250,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101.325,1258.7,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101,1261.3,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101.325,1258.3,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
48,1256.642857,1261.3,1250,3.911886647,,1005.314286
,,,,,,
101.325,1120,298.15,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,,,
101.325,1186.2,298.15,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,,,
49,1153.1,1186.2,1120,,,922.48
,,,,,,
101.325,1156.5,298.15,1-butyl-3-methylimidazolium nitrate,,,
50,1156.5,1156.5,1156.5,,,925.2
,,,,,,
101.325,1068,298.1,1-butyl-3-methylimidazolium trifluoroacetate,,,
101.325,1217,298.15,1-butyl-3-methylimidazolium trifluoroacetate,,,
101.325,1215.5,298.15,1-butyl-3-methylimidazolium trifluoroacetate,,,
101.325,1212.8,298.15,1-butyl-3-methylimidazolium trifluoroacetate,,,
51,1178.325,1217,1068,73.57052739,,942.66
,,,,,,
101.325,1051.1,298.15,"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",,,
53,1051.1,1051.1,1051.1,,,840.88
,,,,,,
101.325,979.7,298.15,"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",,,
55,979.7,979.7,979.7,,,783.76
,,,,,,
101.325,999.5,298.15,"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",,,
57,999.5,999.5,999.5,,,799.6
 ,,,,,,
101.325,1473.97,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1475,298.1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1473.97,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1475.6,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.2,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1475.3,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
60,1474.58,1475.6,1473.97,0.547945658,,1179.664
 ,,,,,,
101.325,1518.9,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.74,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1519.3,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1520,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1520,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.91,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1525.2,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.74,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1517,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1517.76,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.3,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518,298,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1516.96,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.25,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.34,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1516.4,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.37,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.74,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1517.9,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1517,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.2,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.5,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.3,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.45,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.5,298.13,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
61,1518.628,1525.2,1514.7,1.666717608,,1214.9024
 ,,,,,,
101.325,1370.8,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.99,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1373.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1357,298.1,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.1,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.99,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.99,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1371.64,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
